original,word1,score1,word2,score2,word3,score3,word4,score4,word5,score5,word6,score6,word7,score7,word8,score8,word9,score9,word10,score10
Myös,Esimerkiksi,0.9900327324867249,Lisäksi,0.9841933250427246,puolestaan,0.9832648038864136,Tässä,0.9825423955917358,kanssa,0.9825064539909363,tutkimuksessa,0.9809671640396118,Lisäks,0.9807754755020142,edelleen,0.9800455570220947,Vaikka,0.9785120487213135,Nämä,0.978182315826416
Jaak,Peterson,0.9165003299713135,Ants,0.9089857339859009,Endel,0.8957177400588989,Toomas,0.8949133157730103,Aino,0.8931536674499512,Mart,0.8907607793807983,Ann,0.8871360421180725,Roos,0.8849796652793884,Arnold,0.8793234825134277,Anton,0.8766125440597534
sünonüüm,väljend,0.7976665496826172,fraseologism,0.7972999811172485,vormel,0.7951886653900146,vaste,0.790400505065918,värsimõõt,0.7812409400939941,värvinimi,0.7785946130752563,võõrsõna,0.7596426010131836,liitsõna,0.75779128074646,etümoloogia,0.7540069818496704,tuletis,0.7528677582740784
hõim,asukas,0.8550741672515869,slaavlane,0.8110029697418213,Kaamatagune,0.8014866709709167,asuala,0.7939915060997009,panteon,0.7803112268447876,põline,0.7694091796875,kultus,0.7675125598907471,naabrus,0.7669658660888672,tšuud,0.7641358375549316,Põhjala,0.7506805658340454
sõne,koguarv,0.8561999201774597,tähemärk,0.8519960045814514,1%,0.8407914638519287,kasutusjuht,0.8358807563781738,esinemisjuht,0.8320455551147461,90%,0.8303447365760803,kandidaatpaar,0.8188014030456543,õpikulause,0.8096397519111633,üldarv,0.8086280822753906,alamkorpus,0.8057466745376587
luu,kivi,0.8392131924629211,puu,0.8335449695587158,kast,0.8327747583389282,vöö,0.8230427503585815,põder,0.8186447620391846,madu,0.8171118497848511,vein,0.8164896965026855,põhjapõder,0.8155412077903748,nööp,0.8125760555267334,jahimees,0.8118537664413452
pakkumine,täitmine,0.8190648555755615,teenus,0.8132646679878235,vähendamine,0.8124009370803833,sekkumine,0.8038837313652039,pakutav,0.8005099296569824,parandamine,0.7939690351486206,toode,0.791750431060791,tagamine,0.7860188484191895,müüja,0.7825913429260254,suurendamine,0.772415041923523
käändevorm,sõnavorm,0.9088798761367798,verbivorm,0.8943852782249451,lekseem,0.8930107355117798,objektikääne,0.8922001719474792,kääne,0.888607919216156,asendus,0.8832515478134155,liitlause,0.8781620264053345,morfeem,0.8726063370704651,lausemall,0.8718777894973755,tegumood,0.8663325309753418
õpikeskkond,õppeprotsess,0.8923494815826416,õppemeetod,0.8831156492233276,edukus,0.8823355436325073,õpetajatöö,0.8819763660430908,koolikeskkond,0.8817504048347473,pädevus,0.881070077419281,hariduslik,0.876911997795105,õpiväljund,0.8757704496383667,kaasatus,0.8695409297943115,kompetents,0.8663663864135742
kurt,pärimuskultuur,0.7347195148468018,kultuurielu,0.7258893251419067,meedia,0.7113032341003418,kooliõpilane,0.7074203491210938,perepärimus,0.7072505354881287,suhtlemine,0.7042807340621948,rahvatants,0.702564001083374,sotsiaalmeedia,0.7014920711517334,kogukond,0.7004648447036743,välismaa,0.6974689960479736
keskmiselt,protsent,0.8877850770950317,ligikaudu,0.8662487268447876,võrra,0.8588436841964722,20%,0.8280686736106873,miljon,0.8271040320396423,5%,0.8227457404136658,50%,0.8157992362976074,40%,0.8128012418746948,euro,0.8123776912689209,kolmandik,0.8026086688041687
sõnastus,lähtetekst,0.8041774034500122,esitus,0.8031789660453796,tekstilõik,0.7895973920822144,sisu,0.7703195810317993,osutus,0.7569608092308044,öeldu,0.7493295669555664,järjestus,0.7461434602737427,vihje,0.7455204725265503,loetelu,0.7453447580337524,tekstiosa,0.7423233389854431
kõrgharidus,üldharidus,0.8292391300201416,muukeelne,0.8265658617019653,üldhariduskool,0.8205341100692749,haridus,0.8202239871025085,kõrgkool,0.8028892874717712,tööturg,0.8010796308517456,IT,0.7919565439224243,õpe,0.7891172170639038,vilistlane,0.786967933177948,edukus,0.7856969833374023
põlv,põli,0.8345389366149902,sugulane,0.7448890209197998,naaber,0.7097210884094238,pärandama,0.7073556780815125,järeltulev,0.7056283950805664,šamaan,0.7012211680412292,omaksed,0.697679877281189,esivanem,0.6742711067199707,pere,0.6701071262359619,laulmine,0.667211651802063
kaasas,peremees,0.7724251747131348,pood,0.7617334127426147,perenaine,0.7592501640319824,ringi,0.7445322275161743,saun,0.7368673086166382,salaja,0.7343351244926453,kelder,0.7308976650238037,üksinda,0.730107843875885,söök,0.726639986038208,üksi,0.722846508026123
Krista,Kerge,0.9366920590400696,Kristiina,0.9314560890197754,Hille,0.9290884733200073,Tenjes,0.9268255233764648,Renate,0.9185082912445068,Erika,0.9093966484069824,Kaja,0.9054602384567261,Heiki-Jaan,0.904584527015686,Pajupuu,0.9014313220977783,Katrin,0.8982976078987122
Ukraina,Poola,0.8420220017433167,Venemaa,0.8202745914459229,Bulgaaria,0.8168059587478638,Sloveenia,0.8110227584838867,Balti,0.8019329905509949,pealinn,0.8018134236335754,Baltimaa,0.7911126613616943,NSVL,0.7904671430587769,Leedu,0.7875913381576538,Valgevene,0.7853764891624451
104,112,0.9424213767051697,114,0.9261208772659302,122,0.9258673787117004,116,0.9256888628005981,94,0.9247366189956665,162,0.9203066229820251,126,0.9187242388725281,140,0.9185279607772827,106,0.9183700680732727,96,0.9170883297920227
tänama,retsensent,0.8017541766166687,asjatundlik,0.7663415670394897,tänulik,0.7181437015533447,Tänan,0.7127768993377686,toimetaja,0.6980650424957275,Hingekarjane,0.6657549142837524,keeletoimetaja,0.6628545522689819,kehavigastus,0.6424728035926819,võlgnema,0.641248345375061,anonüümne,0.631371021270752
meede,regulatsioon,0.9077795147895813,investeering,0.9025835394859314,rahastamine,0.876201868057251,finantseerimine,0.8648029565811157,eelarve,0.8647664785385132,efektiivsus,0.8630040884017944,erasektor,0.8622719049453735,ettevõte,0.8591662049293518,teostamine,0.8549253940582275,majanduskasv,0.853754997253418
ulatuslik,laialdane,0.8194031715393066,hiljutine,0.7885616421699524,laiaulatuslik,0.765007734298706,süstemaatiline,0.7623370289802551,arendus,0.756340503692627,pikaajaline,0.7546288967132568,arvestatav,0.7512738704681396,mitmekülgne,0.7427082061767578,põhjalik,0.7391316890716553,ülevaatlik,0.7364375591278076
107,143,0.9484822750091553,135,0.9472231268882751,158,0.945327639579773,89,0.9445700645446777,137,0.9409987926483154,155,0.9408370852470398,134,0.9400297403335571,91,0.939077615737915,147,0.9376290440559387,113,0.9374477863311768
tugevam,kiirem,0.8212794661521912,halvem,0.803097128868103,lähemal,0.7861112356185913,nõrgem,0.7860619425773621,lähedasem,0.78263258934021,kõrgem,0.7780143618583679,selgem,0.7628836631774902,raskem,0.7594857811927795,madalam,0.7578122615814209,otsesem,0.7385522127151489
keiser,troon,0.8580442667007446,tsaar,0.8549015522003174,vürst,0.8324564695358276,kuningriik,0.8148574829101562,paavst,0.8127835392951965,valitseja,0.7940625548362732,armee,0.7812238931655884,kuningas,0.7808598279953003,vaarao,0.7760634422302246,Justinianus,0.7713040113449097
150,120,0.9147677421569824,90,0.8958910703659058,70,0.8940828442573547,80,0.8882061839103699,170,0.8864635229110718,88,0.8845916986465454,76,0.8845188021659851,74,0.8800121545791626,68,0.8794423937797546,75,0.8730964660644531
Juri,Mihhail,0.8367233872413635,Arvo,0.8103747367858887,Lauri,0.7992302179336548,Puhvel,0.7831381559371948,William,0.7820348739624023,Krikmanni,0.770847499370575,Epp,0.7674728631973267,Maria-Kristiina,0.7660329341888428,Ivanov,0.7564173936843872,Roger,0.756389856338501
teataja,Teataja,0.9008831977844238,1917,0.8261296153068542,ENSV,0.795602023601532,üldlaulupidu,0.7769601345062256,aastapäev,0.774686336517334,Riigikogu,0.7689404487609863,XII,0.7683650851249695,päevaleht,0.7626615762710571,postimees,0.7442293167114258,28.,0.7438561320304871
eelistus,käitumine,0.7917795181274414,võimekus,0.7901739478111267,profiil,0.7810828685760498,potentsiaalne,0.7805761098861694,variatiivsus,0.7659162282943726,mina-positsioon,0.7642650604248047,keelekasutus,0.7624667882919312,suhtlussituatsioon,0.7608494758605957,olulisus,0.7600071430206299,sooritus,0.7596030235290527
samalaadne,analoogne,0.8645323514938354,analoogiline,0.8617914319038391,mõningas,0.7597614526748657,samasugune,0.7315670251846313,sarnane,0.7310731410980225,tüüpiline,0.7293753027915955,tänapäevane,0.7197388410568237,käsitletav,0.7101428508758545,folkloorne,0.7096738815307617,ülaltoodud,0.7064428329467773
123,115,0.9135356545448303,141,0.9119378924369812,143,0.9082689881324768,132,0.9058769345283508,145,0.9035478830337524,125,0.8999024629592896,107,0.8995912075042725,187,0.8994110822677612,127,0.8976389765739441,147,0.8975261449813843
vastuvõtt,kohtumine,0.7397369146347046,näitus,0.6970363259315491,üritus,0.6842819452285767,kodune,0.6824374794960022,tutvus,0.6802473068237305,tulevane,0.6620209813117981,loeng,0.6609964966773987,tutvumine,0.6586557030677795,järjekordne,0.6585161685943604,üldsus,0.653234601020813
fookus,rõhuasetus,0.7874138951301575,määratlemine,0.7463576197624207,raam,0.742522120475769,esiplaan,0.7415649890899658,rakendatav,0.7410298585891724,lähtepunkt,0.7391183376312256,raamistik,0.735510528087616,kese,0.732451856136322,lähtekoht,0.7268903851509094,kooskõla,0.7220492362976074
vastanu,keskmiselt,0.768668532371521,50%,0.7583948373794556,vastaja,0.7577946782112122,60%,0.7546799182891846,kolmandik,0.7492688298225403,protsent,0.7450339198112488,5%,0.7430708408355713,küsitletu,0.7411874532699585,20%,0.726730227470398,90%,0.7139083743095398
matemaatika,õppimine,0.8258357048034668,riigikeel,0.810329794883728,loodusteadus,0.8102046251296997,õpetamine,0.8055052757263184,valdamine,0.7925602197647095,võõrkeel,0.7826780080795288,õpitav,0.782131552696228,keemia,0.768373966217041,võõrkeeleõpe,0.7634760141372681,motivatsioon,0.7610897421836853
1967,1964,0.9615576863288879,1976,0.9474008083343506,1969,0.9463258981704712,1968,0.945895254611969,1975,0.9445455074310303,1962,0.94382643699646,1974,0.9363300800323486,1971,0.9355047941207886,1973,0.9319243431091309,1958,0.9306251406669617
110,152,0.9482678174972534,143,0.9432185888290405,166,0.9427714347839355,174,0.941131591796875,136,0.940588116645813,190,0.9402246475219727,164,0.9379456043243408,102,0.9370133876800537,94,0.9351973533630371,137,0.9342828392982483
ammu,kaua,0.7210293412208557,harjuma,0.7095500230789185,vist,0.7019011378288269,päris,0.698811411857605,ju,0.690664529800415,pikalt,0.6829906105995178,õnnelik,0.6795720458030701,tõesti,0.6751163005828857,natuke,0.6667986512184143,nüüdki,0.663750171661377
tõsiasi,tõik,0.9220703840255737,asjaolu,0.8610222935676575,tõdemus,0.8403968811035156,olgugi,0.8396012187004089,sedavõrd,0.8255941867828369,üllatav,0.7801729440689087,veenduma,0.7763848304748535,veendumus,0.7698553204536438,ilmne,0.7611154913902283,tõenäoline,0.7574242949485779
1991.,1988.,0.9605066776275635,1987.,0.936743974685669,1989.,0.9364259243011475,1992.,0.9305535554885864,1986.,0.9291062355041504,1972.,0.928225576877594,1994.,0.9282076954841614,1985.,0.926548957824707,1975.,0.9260597229003906,1983.,0.9221161007881165
õigustama,eitama,0.8413017392158508,põhjendatud,0.8142127990722656,teadvustama,0.7890077829360962,normatiivne,0.7830201387405396,mõistetav,0.7674422264099121,teadlik,0.7590395212173462,välistama,0.7547170519828796,vaidlustama,0.7487817406654358,ignoreerima,0.7485849261283875,kätkema,0.7469059228897095
Tässä,Vaikka,0.9879553318023682,Tutkimuksen,0.9846124053001404,kanssa,0.9844071865081787,aineistossa,0.9843048453330994,aineisto,0.9841628074645996,tutkimuksessa,0.9829105734825134,Myös,0.9825423955917358,Tämän,0.9823353290557861,kannalta,0.982210636138916,artikkelissa,0.981453001499176
pealegi,mõistagi,0.7799437046051025,seepärast,0.7547181844711304,igatahes,0.7532687783241272,ometi,0.752252995967865,muidugi,0.7470794916152954,harjuma,0.7436697483062744,nähtavasti,0.7430051565170288,kindlalt,0.7336519956588745,päriselt,0.7294734716415405,liialt,0.7271665334701538
isiksus,ideaal,0.8231308460235596,kollektiivne,0.8223141431808472,eetiline,0.8202697038650513,harjumus,0.8161085247993469,loominguline,0.815995454788208,loov,0.8150842785835266,püüdlus,0.81309974193573,tõekspidamine,0.8126206398010254,personaalne,0.8117419481277466,vaimne,0.8084606528282166
1964,1967,0.9615576863288879,1969,0.95118647813797,1968,0.9465906620025635,1976,0.9454391002655029,1971,0.9453364610671997,1973,0.9370867013931274,1962,0.9333254098892212,1975,0.9316575527191162,1961,0.9315665364265442,1972,0.9300553798675537
tunnetus,loovus,0.8146836161613464,mõtlemine,0.8051354885101318,ratsionaalsus,0.8031829595565796,käsitus,0.7968885898590088,vaatenurk,0.7945290803909302,mehhanism,0.7853015661239624,rõhuasetus,0.7833483815193176,toimimine,0.7832129597663879,fundamentaalne,0.7794263362884521,olemus,0.778885006904602
küsimustik,ankeet,0.8867092132568359,küsitlus,0.8189630508422852,Uuring,0.8094624280929565,andmekogumine,0.7725901007652283,direktiiv,0.7698761224746704,juhend,0.7697581052780151,test,0.76332688331604,Uurimus,0.7617183923721313,intervjuu,0.7599771618843079,päring,0.755882740020752
juhataja,esimees,0.8984941244125366,sekretär,0.8827553987503052,rektor,0.8800864219665527,direktor,0.8747289776802063,Helsingi,0.866864025592804,komitee,0.8603535294532776,president,0.8490049839019775,kateeder,0.8411686420440674,professor,0.8400238156318665,Turu,0.8386191129684448
nurk,ots,0.8789173364639282,laud,0.8669913411140442,aken,0.8596643209457397,paat,0.854130208492279,risti,0.8501193523406982,tuli,0.8454756736755371,kast,0.840625524520874,sopka,0.8397585153579712,põrand,0.8383036851882935,uks,0.8352260589599609
vanker,reede,0.7835994958877563,neljapäev,0.7714039087295532,sarv,0.7673944234848022,tamm,0.7548239231109619,puu,0.7522821426391602,kotkas,0.7505672574043274,luik,0.7452534437179565,rist,0.7441036701202393,raiuma,0.7408156394958496,mänd,0.7351757287979126
ohtlik,ootamatu,0.7744244337081909,argine,0.765770435333252,ebameeldiv,0.7572083473205566,normaalne,0.7561410665512085,ebamäärane,0.7534880042076111,ebatavaline,0.7442407011985779,rahulik,0.7436463236808777,kõikjal,0.7416226267814636,maine,0.7345214486122131,tavaline,0.7306817770004272
baas,rakendus,0.811164379119873,paradigma,0.7952810525894165,standard,0.7857183218002319,süsteemne,0.7848876714706421,digitaalne,0.7846656441688538,keelemudel,0.7790231108665466,raamistik,0.7770525217056274,väljatöötamine,0.7719124555587769,kasutuselevõtt,0.7676709294319153,sisend,0.7673552632331848
pereliige,sugulane,0.842982292175293,pere,0.8068268299102783,ravija,0.797879695892334,perekond,0.7889848351478577,tantsija,0.7823696732521057,elukutse,0.7614156007766724,kuulja,0.7594643831253052,patsient,0.7542447447776794,reisija,0.752764880657196,elukoht,0.7493559122085571
Kiel,rakendusülikool,0.9249858856201172,Georgia,0.8796387910842896,Raudjärv,0.8701969981193542,LV,0.8701005578041077,Janno,0.8693984746932983,majandusteaduskond,0.8599297404289246,Tbilisi,0.8561411499977112,Greifswaldi,0.8517788648605347,Bonn,0.8391083478927612,Columbia,0.8368080854415894
süžee,motiiv,0.8566362857818604,itk,0.8368217945098877,muistend,0.8280346393585205,rahvajutt,0.8047537207603455,tegelaskuju,0.7887619137763977,žanr,0.786267876625061,legend,0.7847114205360413,oanr,0.7824954986572266,mütoloogiline,0.7824380397796631,meloodia,0.7729147672653198
üleskutse,ajaleht,0.8442443609237671,kaastöö,0.7758943438529968,päevik,0.7325456142425537,aruanne,0.7309188842773438,kirjavahetus,0.721089243888855,näitus,0.7184182405471802,ajakirjandus,0.7146047353744507,kaebus,0.7128415703773499,kogumistöö,0.7084890604019165,sõnavõtt,0.7052021026611328
leppima,puutuma,0.7915480732917786,langema,0.6986705660820007,kaaluma,0.677979588508606,vaidlema,0.656367301940918,arutama,0.6487669944763184,võtma,0.646933376789093,põrkama,0.6434811949729919,maksma,0.6430919170379639,tootma,0.6418291330337524,segama,0.6304576992988586
registreerima,laekuma,0.6769320964813232,asutama,0.6642382144927979,liitma,0.6431629657745361,korraldatud,0.6411540508270264,salvestama,0.6384642124176025,korraldama,0.6325166821479797,maakond,0.6281112432479858,tegutsema,0.6274231672286987,eestseisus,0.625737726688385,liituma,0.6204400658607483
Prantsusmaa,Hispaania,0.8863612413406372,Inglismaa,0.881083071231842,Iirimaa,0.8453425168991089,Itaalia,0.8447261452674866,Rootsi,0.8195266127586365,Saksamaa,0.8176774978637695,Ühendriik,0.7929656505584717,Venemaa,0.7929080128669739,Türgi,0.7838827967643738,Madalmaad,0.7723104357719421
osalause,tarind,0.8713252544403076,sõnavorm,0.8550270795822144,konstruktsioon,0.8481842279434204,ühend,0.8480678200721741,adverb,0.8428576588630676,laiend,0.8428394198417664,öeldis,0.8425534963607788,ühendverb,0.8409613966941833,verbivorm,0.830066442489624,kääne,0.8276865482330322
tõus,langus,0.9021328687667847,kasv,0.8601120710372925,vähenemine,0.8576495051383972,kriis,0.835196852684021,tarbimine,0.8273237347602844,stabiilsus,0.8118396997451782,majanduskasv,0.8070505261421204,järsk,0.8028648495674133,konkurents,0.7984522581100464,suurenemine,0.7983348369598389
äratama,köitma,0.8344556093215942,pälvima,0.7663501501083374,juhtima,0.7582306861877441,pöörama,0.7344759106636047,erakordne,0.6920027136802673,juhtinud,0.6846888065338135,tärkama,0.6673637628555298,varjama,0.6568935513496399,nautima,0.6567171812057495,šokeerima,0.6560492515563965
mõistagi,loomulikult,0.8424335718154907,ometi,0.8086028099060059,õigupoolest,0.8013504147529602,muidugi,0.7896009087562561,nähtavasti,0.7818622589111328,pealegi,0.7799437046051025,kuigivõrd,0.7511340379714966,iseenesest,0.7486904859542847,kindlasti,0.7436895370483398,kahtlemata,0.7436400651931763
eraldama,liitma,0.773654580116272,paiknema,0.7256745100021362,mahutama,0.6913876533508301,määrama,0.6892597675323486,moodustama,0.6882830858230591,asetsema,0.6743600368499756,liituma,0.6708687543869019,koosnema,0.6586259603500366,katma,0.6494783163070679,läbima,0.6457630395889282
pitää,vastaaja,0.9868921041488647,verbin,0.9851973056793213,oikein,0.9842719435691833,käyttää,0.9837461709976196,sanoa,0.9823164343833923,puhuja,0.9821556210517883,täydennyksen,0.9820973873138428,perusteella,0.9819931983947754,tässä,0.981467068195343,yhteydessä,0.981432318687439
